id	url_id	quote	newquote	url_site_id
59	timeline_new_168	      <p id="p562"> - Ха-ха-ха! Театр войны! - сказал князь. - Я говорил и говорю, что театр войны есть Польша, и дальше Немана никогда не проникнет неприятель.</p>      <p id="p563">Десаль с удивлением посмотрел на князя, говорившего о Немане, когда неприятель был уже у Днепра; но княжна Марья, забывшая географическое положение Немана, думала, что то, что ее отец говорит, правда.</p>      <p id="p564"> - При ростепели снегов потонут в болотах Польши. Они только могут не видеть, - проговорил князь, видимо, думая о кампании 1807-го года, бывшей, как ему казалось, так недавно. - Бенигсен должен был раньше вступить в Пруссию, дело приняло бы другой оборот...</p>      <p id="p565"> - Но, князь, - робко сказал Десаль, - в письме говорится о Витебске...</p>      <p id="p566"> - А, в письме, да... - недовольно проговорил князь, - да... да... - Лицо его приняло вдруг мрачное выражение. Он помолчал. - Да, он пишет, французы разбиты, при какой это реке?</p>      <p id="p567">Десаль опустил глаза.</p>      <p id="p568"> - Князь ничего про это не пишет, - тихо сказал он.</p>      <p id="p569"> - А разве не пишет? Ну, я сам не выдумал же. - Все долго молчали.</p>	- А разве не пишет? Ну, я сам не выдумал же. - Все долго молчали.	time_tom_3p_2c_188f_744
60	timeline_new_172	      <p id="p636">'Уверяю вас, что городу Смоленску не предстоит еще ни малейшей опасности, и невероятно, чтобы оный ею угрожаем был. Я с одной, а князь Багратион с другой стороны идем на соединение перед Смоленском, которое совершится 22-го числа, и обе армии совокупными силами станут оборонять соотечественников своих вверенной вам губернии, пока усилия их удалят от них врагов отечества или пока не истребится в храбрых их рядах до последнего воина. Вы видите из сего, что вы имеете совершенное право успокоить жителей Смоленска, ибо кто защищаем двумя столь храбрыми войсками, тот может быть уверен в победе их'. (Предписание Барклая де Толли смоленскому гражданскому губернатору, барону Ашу, 1812 года.)</p>      	Уверяю вас, что городу Смоленску не предстоит еще ни малейшей опасности, и невероятно, чтобы оный ею угрожаем был. Я с одной, а князь Багратион с другой стороны идем на соединение перед Смоленском, которое совершится 22-го числа, и обе армии совокупными силами станут оборонять соотечественников своих вверенной вам губернии, пока усилия их удалят от них врагов отечества или пока не истребится в храбрых их рядах до последнего воина. Вы видите из сего, что вы имеете совершенное право успокоить жителей Смоленска, ибо кто защищаем двумя столь храбрыми войсками, тот может быть уверен в победе их'. (Предписание Барклая де Толли смоленскому гражданскому губернатору, барону Ашу, 1812 года.)	time_tom_3p_2c_190f_750
61	timeline_new_170	      <p id="p651"> - Однако затихать стала, - сказал Ферапонтов, выпив три чашки чая и поднимаясь, - должно, наша взяла. Сказано, не пустят. Значит, сила... А намесь, сказывали, Матвей Иваныч Платов их в реку Марину загнал, тысяч осьмнадцать, что ли, в один день потопил.</p>	- Однако затихать стала, - сказал Ферапонтов, выпив три чашки чая и поднимаясь, - должно, наша взяла. Сказано, не пустят. Значит, сила... А намесь, сказывали, Матвей Иваныч Платов их в реку Марину загнал, тысяч осьмнадцать, что ли, в один день потопил.	time_tom_3p_2c_190f_751
62	timeline_new_173	      <p id="p728">'Милостивый государь граф Алексей Андреевич.</p>      <p id="p729">(Он писал Аракчееву, но знал, что письмо его будет прочтено государем, и потому, насколько он был к тому способен, обдумывал каждое свое слово.)</p>      <p id="p730">Я думаю, что министр уже рапортовал об оставлении неприятелю Смоленска. Больно, грустно, и вся армия в отчаянии, что самое важное место понапрасну бросили. Я, с моей стороны, просил лично его убедительнейшим образом, наконец и писал; но ничто его не согласило. Я клянусь вам моею честью, что Наполеон был в таком мешке, как никогда, и он бы мог потерять половину армии, но не взять Смоленска. Войска наши так дрались и так дерутся, как никогда. Я удержал с 15 тысячами более 35-ти часов и бил их; но он не хотел остаться и 14-ти часов. Это стыдно, и пятно армии нашей; а ему самому, мне кажется, и жить на свете не должно. Ежели он доносит, что потеря велика, - неправда; может быть, около 4 тысяч, не более, но и того нет. Хотя бы и десять, как быть, война! Но зато неприятель потерял бездну...</p>	Я думаю, что министр уже рапортовал об оставлении неприятелю Смоленска. Больно, грустно, и вся армия в отчаянии, что самое важное место понапрасну бросили. Я, с моей стороны, просил лично его убедительнейшим образом, наконец и писал; но ничто его не согласило. Я клянусь вам моею честью, что Наполеон был в таком мешке, как никогда, и он бы мог потерять половину армии, но не взять Смоленска. Войска наши так дрались и так дерутся, как никогда. Я удержал с 15 тысячами более 35-ти часов и бил их; но он не хотел остаться и 14-ти часов. Это стыдно, и пятно армии нашей; а ему самому, мне кажется, и жить на свете не должно. Ежели он доносит, что потеря велика, - неправда; может быть, около 4 тысяч, не более, но и того нет. Хотя бы и десять, как быть, война! Но зато неприятель потерял бездну...	time_tom_3p_2c_191f_761
63	timeline_new_175	Разве возможно назначить главнокомандующим человека, который не может верхом сесть, засыпает на совете, человека самых дурных нравов! Хорошо он себя зарекомендовал в Букареште! Я уже не говорю о его качествах как генерала, но разве можно в такую минуту назначать человека дряхлого и слепого, просто слепого? Хорош будет генерал слепой! Он ничего не видит. В жмурки играть... ровно ничего не видит!Никто не возражал на это.24-го июля это было совершенно справедливо. Но 29 июля Кутузову пожаловано княжеское достоинство. Княжеское достоинство могло означать и то, что от него хотели отделаться, - и потому суждение князя Василья продолжало быть справедливо, хотя он и не торопился его высказывать теперь. Но 8 августа был собран комитет из генерал-фельдмаршала Салтыкова, Аракчеева, Вязьмитинова, Лопухина и Кочубея для обсуждения дел войны. Комитет решил, что неудачи происходили от разноначалий, и, несмотря на то, что лица, составлявшие комитет, знали нерасположение государя к Кутузову, комитет, после короткого совещания, предложил назначить Кутузова главнокомандующим. И в тот же день Кутузов был назначен полномочным главнокомандующим армий и всего края, занимаемого войсками.	Разве возможно назначить главнокомандующим человека, который не может верхом сесть, засыпает на совете, человека самых дурных нравов! Хорошо он себя зарекомендовал в Букареште! Я уже не говорю о его качествах как генерала, но разве можно в такую минуту назначать человека дряхлого и слепого, просто слепого? Хорош будет генерал слепой! Он ничего не видит. В жмурки играть... ровно ничего не видит! Никто не возражал на это. 24-го июля это было совершенно справедливо. Но 29 июля Кутузову пожаловано княжеское достоинство. Княжеское достоинство могло означать и то, что от него хотели отделаться, - и потому суждение князя Василья продолжало быть справедливо, хотя он и не торопился его высказывать теперь. Но 8 августа был собран комитет из генерал-фельдмаршала Салтыкова, Аракчеева, Вязьмитинова, Лопухина и Кочубея для обсуждения дел войны. Комитет решил, что неудачи происходили от разноначалий, и, несмотря на то, что лица, составлявшие комитет, знали нерасположение государя к Кутузову, комитет, после короткого совещания, предложил назначить Кутузова главнокомандующим. И в тот же день Кутузов был назначен полномочным главнокомандующим армий и всего края, занимаемого войсками.	time_tom_3p_2c_192f_763
64	timeline_new_176	Княжна Марья, потерянная и бессильная, сидела в зале, в то время как к ней ввели Ростова.                    Она                    не понимала, кто он, и зачем он, и что с нею будет. Увидав его русское лицо и по входу его и первым                    сказанным словам признав его за человека своего круга, она взглянула на него своим глубоким и                    лучистым                    взглядом и начала говорить обрывавшимся и дрожавшим от волнения голосом. Ростову тотчас же                    представилось                    что-то романическое в этой встрече. 'Беззащитная, убитая горем девушка, одна, оставленная на                    произвол                    грубых, бунтующих мужиков! И какая-то странная судьба натолкнула меня сюда! - думал Ростов, слушая                    ее и                    глядя на нее. - И какая кротость, благородство в ее чертах и в выражении!' - думал он, слушая ее                    робкий                    рассказ.	Княжна Марья, потерянная и бессильная, сидела в зале, в то время как к ней ввели Ростова. Она не понимала, кто он, и зачем он, и что с нею будет. Увидав его русское лицо и по входу его и первым сказанным словам признав его за человека своего круга, она взглянула на него своим глубоким и лучистым взглядом и начала говорить обрывавшимся и дрожавшим от волнения голосом. Ростову тотчас же представилось что-то романическое в этой встрече. 'Беззащитная, убитая горем девушка, одна, оставленная на произвол грубых, бунтующих мужиков! И какая-то странная судьба натолкнула меня сюда! - думал Ростов, слушая ее и глядя на нее. - И какая кротость, благородство в ее чертах и в выражении!' - думал он, слушая ее робкий рассказ.	time_tom_3p_2c_199f_795
65	timeline_new_178	          <p id="p1058"> - Сам едет, - крикнул казак, стоявший у ворот, - едет!</p>  <p id="p1059">Болконский и Денисов подвинулись к воротам, у которых стояла кучка солдат (почетный караул), и увидали подвигавшегося по улице Кутузова, верхом на невысокой гнедой лошадке. Огромная свита генералов ехала за ним. Барклай ехал почти рядом; толпа офицеров бежала за ними и вокруг них и кричала 'ура!'.</p>     	Болконский и Денисов подвинулись к воротам, у которых стояла кучка солдат (почетный караул), и увидали подвигавшегося по улице Кутузова, верхом на невысокой гнедой лошадке. Огромная свита генералов ехала за ним. Барклай ехал почти рядом; толпа офицеров бежала за ними и вокруг них и кричала 'ура!'.	time_tom_3p_2c_201f_801
66	timeline_new_180	Русские не только не укрепляли позицию Бородинского поля влево под прямым углом от дороги (то есть места, на котором произошло сражение), но и никогда до 25-го августа 1812 года не думали о том, чтобы сражение могло произойти на этом месте. Этому служит доказательством, во-первых, то, что не только 25-го не было на этом месте укреплений, но что, начатые 25-го числа, они не были кончены и 26-го; во-вторых, доказательством служит положение Шевардинского редута: Шевардинский редут, впереди той позиции, на которой принято сражение, не имеет никакого смысла. Для чего был сильнее всех других пунктов укреплен этот редут? И для чего, защищая его 24-го числа до поздней ночи, были истощены все усилия и потеряно шесть тысяч человек? 	Русские не только не укрепляли позицию Бородинского поля влево под прямым углом от дороги (то есть места, на котором произошло сражение), но и никогда до 25-го августа 1812 года не думали о том, чтобы сражение могло произойти на этом месте. Этому служит доказательством, во-первых, то, что не только 25-го не было на этом месте укреплений, но что, начатые 25-го числа, они не были кончены и 26-го; во-вторых, доказательством служит положение Шевардинского редута: Шевардинский редут, впереди той позиции, на которой принято сражение, не имеет никакого смысла. Для чего был сильнее всех других пунктов укреплен этот редут? И для чего, защищая его 24-го числа до поздней ночи, были истощены все усилия и потеряно шесть тысяч человек?	time_tom_3p_2c_205f_819
67	timeline_new_182	      <p id="p1199">Итак, Бородинское сражение произошло совсем не так, как (стараясь скрыть ошибки наших военачальников и вследствие того умаляя славу русского войска и народа) описывают его. Бородинское сражение не произошло на избранной и укрепленной позиции с несколько только слабейшими со стороны русских силами, а Бородинское сражение, вследствие потерн Шевардинского редута, принято было русскими на открытой, почти не укрепленной местности с вдвое слабейшими силами против французов, то есть в таких условиях, в которых не только немыслимо было драться десять часов и сделать сражение нерешительным, но немыслимо было удержать в продолжение трех часов армию от совершенного разгрома и бегства.</p>	Итак, Бородинское сражение произошло совсем не так, как (стараясь скрыть ошибки наших военачальников и вследствие того умаляя славу русского войска и народа) описывают его. Бородинское сражение не произошло на избранной и укрепленной позиции с несколько только слабейшими со стороны русских силами, а Бородинское сражение, вследствие потери Шевардинского редута, принято было русскими на открытой, почти не укрепленной местности с вдвое слабейшими силами против французов, то есть в таких условиях, в которых<i>не</i> только немыслимо было драться десять часов и сделать сражение нерешительным, но немыслимо было удержать в продолжение трех часов армию от совершенного разгрома и бегства.	time_tom_3p_2c_205f_821
68	timeline_new_183	      В лесу этом, березовом и еловом, вправо от направления дороги, блестел на солнце дальний крест и колокольня Колоцкого монастыря. По всей этой синей дали, вправо и влево от леса и дороги, в разных местах виднелись дымящиеся костры и неопределенные массы войск наших и неприятельских. Направо, по течению рек Колочи и Москвы, местность была ущелиста и гориста. Между ущельями их вдали виднелись деревни Беззубово, Захарьино. Налево местность была ровнее, были поля с хлебом, и виднелась одна дымящаяся, сожженная деревня - Семеновская.      <p id="p1235">Все, что видел Пьер направо и налево, было так неопределенно, что ни левая, ни правая сторона поля не удовлетворяла вполне его представлению. Везде было не поле сражения, которое он ожидал видеть, а поля, поляны, войска, леса, дымы костров, деревни, курганы, ручьи; и сколько ни разбирал Пьер, он в этой живой местности не мог найти позиции и не мог даже отличить наших войск от неприятельских.</p>	Все, что видел Пьер направо и налево, было так неопределенно, что ни левая, ни правая сторона поля не удовлетворяла вполне его представлению. Везде было не поле сражения, которое он ожидал видеть, а поля, поляны, войска, леса, дымы костров, деревни, курганы, ручьи; и сколько ни разбирал Пьер, он в этой живой местности не мог найти позиции и не мог даже отличить наших войск от неприятельских.	time_tom_3p_2c_207f_825
69	timeline_new_184	Он интересовался пустяками, шутил о любви к путешествиям Боссе и небрежно болтал так, как это делает знаменитый, уверенный и знающий свое дело оператор, в то время как он засучивает рукава и надевает фартук, а больного привязывают к койке: 'Дело все в моих руках и в голове, ясно и определенно. Когда надо будет приступить к делу, я сделаю его, как никто другой, а теперь могу шутить, и чем больше я шучу и спокоен, тем больше вы должны быть уверены, спокойны и удивлены моему гению'.Окончив свой второй стакан пунша, Наполеон пошел отдохнуть пред серьезным делом, которое, как ему казалось, предстояло ему назавтра.Он так интересовался этим предстоящим ему делом, что не мог спать и, несмотря на усилившийся от вечерней сырости насморк, в три часа ночи, громко сморкаясь, вышел в большое отделение палатки. Он спросил о том, не ушли ли русские? Ему отвечали, что неприятельские огни всё на тех же местах. Он одобрительно кивнул головой.	Он интересовался пустяками, шутил о любви к путешествиям Боссе и небрежно болтал так, как это делает знаменитый, уверенный и знающий свое дело оператор, в то время как он засучивает рукава и надевает фартук, а больного привязывают к койке: 'Дело все в моих руках и в голове, ясно и определенно. Когда надо будет приступить к делу, я сделаю его, как никто другой, а теперь могу шутить, и чем больше я шучу и спокоен, тем больше вы должны быть уверены, спокойны и удивлены моему гению'. Окончив свой второй стакан пунша, Наполеон пошел отдохнуть пред серьезным делом, которое, как ему казалось, предстояло ему назавтра. Он так интересовался этим предстоящим ему делом, что не мог спать и, несмотря на усилившийся от вечерней сырости насморк, в три часа ночи, громко сморкаясь, вышел в большое отделение палатки. Он спросил о том, не ушли ли русские? Ему отвечали, что неприятельские огни всё на тех же местах. Он одобрительно кивнул головой.	time_tom_3p_2c_215f_853
70	timeline_new_186	Кутузов сидел, понурив седую голову и опустившись тяжелым телом, на покрытой ковром лавке, на том самом месте, на котором утром его видел Пьер. Он не делал никаких распоряжений, а только соглашался или не соглашался на то, что предлагали ему.'Да, да, сделайте это, - отвечал он на различные предложения. - Да, да, съезди, голубчик, посмотри, - обращался он то к тому, то к другому из приближенных; или: - Нет, не надо, лучше подождем', - говорил он. Он выслушивал привозимые ему донесения, отдавал приказания, когда это требовалось подчиненным; но, выслушивая донесения, он, казалось, не интересовался смыслом слов того, что ему говорили, а что-то другое в выражении лиц, в тоне речи доносивших интересовало его. Долголетним военным опытом он знал и старческим умом понимал, что руководить сотнями тысяч человек, борющихся с смертью, нельзя одному человеку, и знал, что решают участь сраженья не распоряжения главнокомандующего, не место, на котором стоят войска, не количество пушек и убитых людей, а та неуловимая сила, называемая духом войска, и он следил за этой силой и руководил ею, насколько это было в его власти.	Кутузов сидел, понурив седую голову и опустившись тяжелым телом, на покрытой ковром лавке, на том самом месте, на котором утром его видел Пьер. Он не делал никаких распоряжений, а только соглашался или не соглашался на то, что предлагали ему. </p> <p id="p1650">'Да, да, сделайте это, - отвечал он на различные предложения. - Да, да, съезди, голубчик, посмотри, - обращался он то к тому, то к другому из приближенных; или: - Нет, не надо, лучше подождем', - говорил он. Он выслушивал привозимые ему донесения, отдавал приказания, когда это требовалось подчиненным; но, выслушивая донесения, он, казалось, не интересовался смыслом слов того, что ему говорили, а что-то другое в выражении лиц, в тоне речи доносивших интересовало его. Долголетним военным опытом он знал и старческим умом понимал, что руководить сотнями тысяч человек, борющихся с смертью, нельзя одному человеку, и знал, что решают участь сраженья не распоряжения главнокомандующего, не место, на котором стоят войска, не количество пушек и убитых людей, а та неуловимая сила, называемая духом войска, и он следил за этой силой и руководил ею, насколько это было в его власти.	time_tom_3p_2c_221f_875
71	timeline_new_187	Неужели это смерть? - думал князь Андрей, совершенно новым, завистливым взглядом глядя на траву, на полынь и на струйку дыма, вьющуюся от вертящегося черного мячика. - Я не могу, я не хочу умереть, я люблю жизнь, люблю эту траву, землю, воздух...'  - Он думал это и вместе с тем помнил о том, что на него смотрят.- Стыдно, господин офицер! - сказал он адъютанту. - Какой... - он не договорил. В одно и то же время послышался взрыв, свист осколков как бы разбитой рамы, душный запах пороха - и князь Андрей рванулся в сторону и, подняв кверху руку, упал на грудь.Несколько офицеров подбежало к нему. С правой стороны живота расходилось по траве большое пятно крови.	Неужели это смерть? - думал князь Андрей, совершенно новым, завистливым взглядом глядя на траву, на полынь и на струйку дыма, вьющуюся от вертящегося черного мячика.  - Я не могу, я не хочу умереть, я люблю жизнь, люблю эту траву, землю, воздух...' - Он думал это и вместе с тем помнил о том, что на него смотрят.  - Стыдно, господин офицер! - сказал он адъютанту. - Какой... - он не договорил. В одно и то же время послышался взрыв, свист осколков как бы разбитой рамы, душный запах пороха - и князь Андрей рванулся в сторону и, подняв кверху руку, упал на грудь. Несколько офицеров подбежало к нему. С правой стороны живота расходилось по траве большое пятно крови.	time_tom_3p_2c_222f_881
72	timeline_new_188	Отпустив генералов, Кутузов долго сидел, облокотившись на стол, и думал все о том же страшном вопросе: 'Когда же, когда же наконец решилось то, что оставлена Москва? Когда было сделано то, что решило вопрос, и кто виноват в этом?' - Этого, этого я не ждал, - сказал он вошедшему к нему, уже поздно ночью, адъютанту Шнейдеру, - этого я не ждал! Этого я не думал! - Вам надо отдохнуть, ваша светлость, - сказал Шнейдер. - Да нет же! Будут же они лошадиное мясо жрать, как турки, - не отвечая, прокричал Кутузов, ударяя пухлым кулаком по столу, - будут и они, только бы...	Отпустив генералов, Кутузов долго сидел, облокотившись на стол, и думал все о том же страшном вопросе: 'Когда же, когда же наконец решилось то, что оставлена Москва? Когда было сделано то, что решило вопрос, и кто виноват в этом?'  - Этого, этого я не ждал, - сказал он вошедшему к нему, уже поздно ночью, адъютанту Шнейдеру, - этого я не ждал! Этого я не думал!  - Вам надо отдохнуть, ваша светлость, - сказал Шнейдер. - Да нет же! Будут же они лошадиное мясо жрать, как турки, - не отвечая, прокричал Кутузов, ударяя пухлым кулаком по столу, - будут и они, только бы...	time_tom_3p_3c_229f_904
73	timeline_new_190	Люди собрались около Наташи и до тех пор не могли поверить тому странному приказанию, которое она передавала, пока сам граф именем своей жены не подтвердил приказания о том, чтобы отдавать все подводы под раненых, а сундуки сносить в кладовые. Поняв приказание, люди с радостью и хлопотливостью принялись за новое дело. Прислуге теперь это не только не казалось странным, но, напротив, казалось, что это не могло быть иначе; точно так же, как за четверть часа перед этим никому не только не казалось странным, что оставляют раненых, а берут вещи, но казалось, что не могло быть иначе.	Люди собрались около Наташи и до тех пор не могли поверить тому странному приказанию, которое она передавала, пока сам граф именем своей жены не подтвердил приказания о том, чтобы отдавать все подводы под раненых, а сундуки сносить в кладовые. Поняв приказание, люди с радостью и хлопотливостью принялись за новое дело. Прислуге теперь это не только не казалось странным, но, напротив, казалось, что это не могло быть иначе; точно так же, как за четверть часа перед этим никому не только не казалось странным, что оставляют раненых, а берут вещи, но казалось, что не могло быть иначе.	time_tom_3p_3c_241f_940
74	timeline_new_191	1-го сентября в ночь отдан приказ Кутузова об отступлении русских войск через Москву на Рязанскую дорогу.Первые войска двинулись в ночь. Войска, шедшие ночью, не торопились и двигались медленно и степенно; но на рассвете двигавшиеся войска, подходя к Дорогомиловскому мосту, увидали впереди себя, на другой стороне, теснящиеся, спешащие по мосту и на той стороне поднимающиеся и запружающие улицы и переулки, и позади себя - напирающие, бесконечные массы войск. И беспричинная поспешность и тревога овладели войсками. Все бросилось вперед к мосту, на мост, в броды и в лодки. Кутузов велел обвезти себя задними улицами на ту сторону Москвы.	1-го сентября в ночь отдан приказ Кутузова об отступлении русских войск через Москву на Рязанскую дорогу. Первые войска двинулись в ночь. Войска, шедшие ночью, не торопились и двигались медленно и степенно; но на рассвете двигавшиеся войска, подходя к Дорогомиловскому мосту, увидали впереди себя, на другой стороне, теснящиеся, спешащие по мосту и на той стороне поднимающиеся и запружающие улицы и переулки, и позади себя - напирающие, бесконечные массы войск. И беспричинная поспешность и тревога овладели войсками. Все бросилось вперед к мосту, на мост, в броды и в лодки. Кутузов велел обвезти себя задними улицами на ту сторону Москвы.	time_tom_3p_3c_244f_949
75	timeline_new_193	            <p id="p2203">Так пуста была Москва, когда Наполеон, усталый, беспокойный и нахмуренный, ходил взад и вперед у Камерколлежского вала, ожидая того хотя внешнего, но необходимого, по его понятиям, соблюдения приличий, - депутации.</p>      <p id="p2204">В разных углах Москвы только бессмысленно еще шевелились люди, соблюдая старые привычки и не понимая того, что они делали.</p>      <p id="p2205">Когда Наполеону с должной осторожностью было объявлено, что Москва пуста, он сердито взглянул на доносившего об этом и, отвернувшись, продолжал ходить молча.</p>	Когда Наполеону с должной осторожностью было объявлено, что Москва пуста, он сердито взглянул на доносившего об этом и, отвернувшись, продолжал ходить молча.	time_tom_3p_3c_245f_954
76	timeline_new_194	Один из людей в темноте ночи, из-за высокого кузова стоявшей у подъезда кареты, заметил другое небольшое зарево пожара. Одно зарево давно уже видно было, и все знали, что это горели Малые Мытищи, зажженные мамоновскими казаками.- А ведь это, братцы, другой пожар, - сказал денщик.Все обратили внимание на зарево.- Да ведь, сказывали, Малые Мытищи мамоновские казаки зажгли.- Они! Нет, это не Мытищи, это дале.- Глянь-ка, точно в Москве.Двое из людей сошли с крыльца, зашли за карету и присели на подножку.- Это левей! Как же, Мытищи вон где, а это вовсе в другой стороне.- Вишь, полыхает, - сказал один, - это, господа, в Москве пожар: либо в Сущевской, либо в Рогожской.Никто не ответил на это замечание. И довольно долго все эти люди молча смотрели на далекое разгоравшееся пламя нового пожара.	Один из людей в темноте ночи, из-за высокого кузова стоявшей у подъезда кареты, заметил другое небольшое зарево пожара. Одно зарево давно уже видно было, и все знали, что это горели Малые Мытищи, зажженные мамоновскими казаками. - А ведь это, братцы, другой пожар, - сказал денщик. Все обратили внимание на зарево. - Да ведь, сказывали, Малые Мытищи мамоновские казаки зажгли. - Они! Нет, это не Мытищи, это дале. - Глянь-ка, точно в Москве. Двое из людей сошли с крыльца, зашли за карету и присели на подножку. - Это левей! Как же, Мытищи вон где, а это вовсе в другой стороне. - Вишь, полыхает, - сказал один, - это, господа, в Москве пожар: либо в Сущевской, либо в Рогожской. Никто не ответил на это замечание. И довольно долго все эти люди молча смотрели на далекое разгоравшееся пламя нового пожара.	time_tom_3p_3c_255f_999
