date	history_period	vpc_id	history_id	id	related_book_id	fragments	persons	short_title	title	type	text	strange_field	vol_id	part_id	chapter_id
15.07.1812	Июль 1812		103	1162				Сражение под Кобриным	Сражение под Кобриным	И	15 (27) июля 1812 года в Брестской области под городом Кобриным саксонские войска генерала Г.К.М.Кленгеля потерпели тяжелое поражение от частей 3-й Обсервационной армии генерала А. П. Тормасова.				
18.07.1812	Июль 1812		104	1163				Сражение под Клястицами	Сражение под Клястицами	И	18-19 июля (30-31) 1812 года по дороге от Полоцка на Псков под Клястицами 23-х тысячному русскому корпусу П.Х.Витгенштейна удалось нанести поражение 28 тысячному корпусу маршала Н.Ш.Удино. В результате двухдневного встречного сражения французы с тяжелыми потерями были отброшены.				
20.07.1812	Июль 1812		105	1164				Гибель Кульнева	Гибель Кульнева	И	20 июля (1 августа) 1812 года конный отряд генерала Я. П. Кульнева увлекся преследованием отступающих войск Удино, попал в засаду и потерпел тяжелое поражение под Боярщиной. При отступлении от артиллерийского ядра погиб и сам Я. П. Кульнев, один из лучших русских кавалерийских командиров.  				
27.07.1812	Июль 1812		106	1165	1171	766		Победы русских арьергардов	Победы русских арьергардов	И	27 июля (8 августа) 1812 года разгром корпусом М.И.Платова кавалерии генерала О.Ф.Б.Себастиани при Молевом Болоте.  Разбитие отряда Е.И.Чаплица у Сегневичей корпусами К.Ф.Шварценберга и Ж.Л.Э.Рейнье.				
31.07.1812	Июль 1812		107	1167				Сражение при Городечне	Сражение при Городечне	И	31 июля (12 августа) 1812 года сражение при Городечне 3-й Обсервационной армии с корпусами Ж.Л.Э.Рейнье и К.Ф.Шварценберга: вдвое превосходящим по численности силам саксонцев и австрийцев в открытом сражении не удалось сломить оборону русских войск, те отступили лишь ночью после отражения неприятельских атак.   				
2.08.1812	Август 1812	3201		1166				Первое сражение под Красным	Первое сражение под Красным	Л	      <p id="p530">Пока происходят споры и интриги о будущем поле сражения, пока мы отыскиваем французов, ошибившись в их месте нахождения, французы натыкаются на дивизию Неверовского и подходят к самым стенам Смоленска.</p> 	3	2	1	
2.08.1812	Август 1812		108	1168	1166			Первое сражение под Красным	Первое сражение под Красным	И	2 (14) августа 1812 года под Красным отряд Д.П.Неверовского выдержал тяжелейший бой с войсками И.Мюрата и пробился к Смоленску.				
1.08.1812	Август 1812	3202		1169				Сражения при Островно и Витебске 	Сражения при Островно и Витебске 	Л	      <p id="p562"> - Ха-ха-ха! Театр войны! - сказал князь. - Я говорил и говорю, что театр войны есть Польша, и дальше Немана никогда не проникнет неприятель.</p>       <p id="p563">Десаль с удивлением посмотрел на князя, говорившего о Немане, когда неприятель был уже у Днепра; но княжна Марья, забывшая географическое положение Немана, думала, что то, что ее отец говорит, правда.</p>       <p id="p564"> - При ростепели снегов потонут в болотах Польши. Они только могут не видеть, - проговорил князь, видимо, думая о кампании 1807-го года, бывшей, как ему казалось, так недавно. - Бенигсен должен был раньше вступить в Пруссию, дело приняло бы другой оборот...</p>       <p id="p565"> - Но, князь, - робко сказал Десаль, - в письме говорится о Витебске...</p>       <p id="p566"> - А, в письме, да... - недовольно проговорил князь, - да... да... - Лицо его приняло вдруг мрачное выражение. Он помолчал. - Да, он пишет, французы разбиты, при какой это реке?</p>       <p id="p567">Десаль опустил глаза.</p>       <p id="p568"> - Князь ничего про это не пишет, - тихо сказал он.</p>       <p id="p569"> - А разве не пишет? Ну, я сам не выдумал же. - Все долго молчали.</p> 	3	2	2	
4.08.1812	Август 1812		109	1170	1173	651, 713, 721, 737, 738, 739, 740, 744, 748-756, 761, 766, 801, 817, 897, 1121, 1140		Смоленское сражение	Смоленское сражение	И	4-6 (16-18) августа 1812 года  1-я и 2-я Западные армии, отступавшие под ударом Наполеона от самых границ, благополучно соединились под Смоленском. Два дня Наполеон пытался овладеть городом и, прижав к р. Днепр, разгромить в нем русскую армию. Русские успешно отбили ожесточенные атаки наполеоновских войск, проявив небывалую волю к сопротивлению. Однако после того, как Наполеону удалось сосредоточить под Смоленском около 200 тысяч человек, на третий день сражения русские войска благополучно отступили на левый берег Днепра, оставив неприятелю сожженный во время сражения город.  				
4.08.1812	Август 1812	3204		1171				Победы русских арьергардов	Победы русских арьергардов	Л	      <p id="p651"> - Однако затихать стала, - сказал Ферапонтов, выпив три чашки чая и поднимаясь, - должно, наша взяла. Сказано, не пустят. Значит, сила... А намесь, сказывали, Матвей Иваныч Платов их в реку Марину загнал, тысяч осьмнадцать, что ли, в один день потопил.</p> 	3	2	4	
7.08.1812	Август 1812		110	1172	1174			Сражение при Валутиной горе	Сражение при Валутиной горе	И	7 (19) августа 1812 года арьергардные бои войск 1-й Западной армии под Смоленском при Валутиной Горе, Заболотье и Лубино.				
4.08.1812	Август 1812	3204		1173				Смоленское сражение	Смоленское сражение	Л	      <p id="p636">«Уверяю вас, что городу Смоленску не предстоит еще ни малейшей опасности, и невероятно, чтобы оный ею угрожаем был. Я с одной, а князь Багратион с другой стороны идем на соединение перед Смоленском, которое совершится 22-го числа, и обе армии совокупными силами станут оборонять соотечественников своих вверенной вам губернии, пока усилия их удалят от них врагов отечества или пока не истребится в храбрых их рядах до последнего воина. Вы видите из сего, что вы имеете совершенное право успокоить жителей Смоленска, ибо кто защищаем двумя столь храбрыми войсками, тот может быть уверен в победе их». (Предписание Барклая де Толли смоленскому гражданскому губернатору, барону Ашу, 1812 года.)</p>        	3	2	4	
7.08.1812	Август 1812	3205		1174				Сражение при Валутиной горе	Сражение при Валутиной горе	Л	      <p id="p728">«Милостивый государь граф Алексей Андреевич.</p>       <p id="p729">(Он писал Аракчееву, но знал, что письмо его будет прочтено государем, и потому, насколько он был к тому способен, обдумывал каждое свое слово.)</p>       <p id="p730">Я думаю, что министр уже рапортовал об оставлении неприятелю Смоленска. Больно, грустно, и вся армия в отчаянии, что самое важное место понапрасну бросили. Я, с моей стороны, просил лично его убедительнейшим образом, наконец и писал; но ничто его не согласило. Я клянусь вам моею честью, что Наполеон был в таком мешке, как никогда, и он бы мог потерять половину армии, но не взять Смоленска. Войска наши так дрались и так дерутся, как никогда. Я удержал с 15 тысячами более 35-ти часов и бил их; но он не хотел остаться и 14-ти часов. Это стыдно, и пятно армии нашей; а ему самому, мне кажется, и жить на свете не должно. Ежели он доносит, что потеря велика, - неправда; может быть, около 4 тысяч, не более, но и того нет. Хотя бы и десять, как быть, война! Но зато неприятель потерял бездну...</p> 	3	2	5	
17.08.1812	Август 1812		111	1175	1179	800-807		Прибытие Кутузова к войскам	Прибытие Кутузова к войскам	И	17 (29) августа застав войска на дороге от Смоленска к Москве в армию прибыл новый главнокомандующий –– М. И. Кутузов, будущий победитель Наполеона.				
16.08.1812	Август 1812	3214		1177				Николай спасает княжну Марью в Богучарово	Николай спасает княжну Марью в Богучарово	Л	Княжна Марья, потерянная и бессильная, сидела в зале, в то время как к ней ввели Ростова.                     Она                     не понимала, кто он, и зачем он, и что с нею будет. Увидав его русское лицо и по входу его и первым                     сказанным словам признав его за человека своего круга, она взглянула на него своим глубоким и                     лучистым                     взглядом и начала говорить обрывавшимся и дрожавшим от волнения голосом. Ростову тотчас же                     представилось                     что-то романическое в этой встрече. «Беззащитная, убитая горем девушка, одна, оставленная на                     произвол                     грубых, бунтующих мужиков! И какая-то странная судьба натолкнула меня сюда! - думал Ростов, слушая                     ее и                     глядя на нее. - И какая кротость, благородство в ее чертах и в выражении!» - думал он, слушая ее                     робкий                     рассказ.	3	2	14	
17.08.1812	Август 1812	3215		1179				Прибытие Кутузова к войскам	Прибытие Кутузова к войскам	Л	          <p id="p1058"> - Сам едет, - крикнул казак, стоявший у ворот, - едет!</p>   <p id="p1059">Болконский и Денисов подвинулись к воротам, у которых стояла кучка солдат (почетный караул), и увидали подвигавшегося по улице Кутузова, верхом на невысокой гнедой лошадке. Огромная свита генералов ехала за ним. Барклай ехал почти рядом; толпа офицеров бежала за ними и вокруг них и кричала «ура!».</p>      	3	2	15	
18.08.1812	Август 1812		112	1178				Русско-шведская конвенция	Русско-шведская конвенция	И	18 (30) августа 1812 подписана русско-шведская конвенция о совместной борьбе с Наполеоном.				
24.08.1812	Август 1812		113	1180	1184			Бой у Колоцкого монастыря	Бой у Колоцкого монастыря	И	 24 августа (5 сентября) 1812 года отряд русской армии под руководством П. П. Коновницына дает последние арьергардные бои перед Бородинским полем, на котором армия уже укрепляется для генерального сражения.				
24.08.1812	Август 1812	3219		1181				Шевардинский бой	Шевардинский бой	Л	Русские не только не укрепляли позицию Бородинского поля влево под прямым углом от дороги (то есть места, на котором произошло сражение), но и никогда до 25-го августа 1812 года не думали о том, чтобы сражение могло произойти на этом месте. Этому служит доказательством, во-первых, то, что не только 25-го не было на этом месте укреплений, но что, начатые 25-го числа, они не были кончены и 26-го; во-вторых, доказательством служит положение Шевардинского редута: Шевардинский редут, впереди той позиции, на которой принято сражение, не имеет никакого смысла. Для чего был сильнее всех других пунктов укреплен этот редут? И для чего, защищая его 24-го числа до поздней ночи, были истощены все усилия и потеряно шесть тысяч человек? 	3	2	19	
24.08.1812	Август 1812		114	1182	1181	816-821, 826, 832, 847, 855, 867, 874, 886, 899		Шевардинский бой	Шевардинский бой	И	 24 августа (5 сентября) 1812 года Наполеон с марша атаковал левый фланг русской позиции, войска Багратиона втянулись в борьбу за Шевардинский редут, тем временем были укреплены основные позиции, выбранные для генерального сражения.				
26.08.1812	Август 1812	3219		1183				Бородинское сражение	Бородинское сражение	Л	      <p id="p1199">Итак, Бородинское сражение произошло совсем не так, как (стараясь скрыть ошибки наших военачальников и вследствие того умаляя славу русского войска и народа) описывают его. Бородинское сражение не произошло на избранной и укрепленной позиции с несколько только слабейшими со стороны русских силами, а Бородинское сражение, вследствие потерн Шевардинского редута, принято было русскими на открытой, почти не укрепленной местности с вдвое слабейшими силами против французов, то есть в таких условиях, в которых не только немыслимо было драться десять часов и сделать сражение нерешительным, но немыслимо было удержать в продолжение трех часов армию от совершенного разгрома и бегства.</p>	3	2	19	
24.08.1812	Август 1812	3221		1184				Бой у Колоцкого монастыря	Бой у Колоцкого монастыря	Л	      В лесу этом, березовом и еловом, вправо от направления дороги, блестел на солнце дальний крест и колокольня Колоцкого монастыря. По всей этой синей дали, вправо и влево от леса и дороги, в разных местах виднелись дымящиеся костры и неопределенные массы войск наших и неприятельских. Направо, по течению рек Колочи и Москвы, местность была ущелиста и гориста. Между ущельями их вдали виднелись деревни Беззубово, Захарьино. Налево местность была ровнее, были поля с хлебом, и виднелась одна дымящаяся, сожженная деревня - Семеновская.       <p id="p1235">Все, что видел Пьер направо и налево, было так неопределенно, что ни левая, ни правая сторона поля не удовлетворяла вполне его представлению. Везде было не поле сражения, которое он ожидал видеть, а поля, поляны, войска, леса, дымы костров, деревни, курганы, ручьи; и сколько ни разбирал Пьер, он в этой живой местности не мог найти позиции и не мог даже отличить наших войск от неприятельских.</p> 	3	2	21	
25.08.1812	Август 1812	3229		1185				Наполеон перед Бородинским сражением	Наполеон перед Бородинским сражением	Л	Он интересовался пустяками, шутил о любви к путешествиям Боссе и небрежно болтал так, как это делает знаменитый, уверенный и знающий свое дело оператор, в то время как он засучивает рукава и надевает фартук, а больного привязывают к койке: «Дело все в моих руках и в голове, ясно и определенно. Когда надо будет приступить к делу, я сделаю его, как никто другой, а теперь могу шутить, и чем больше я шучу и спокоен, тем больше вы должны быть уверены, спокойны и удивлены моему гению». Окончив свой второй стакан пунша, Наполеон пошел отдохнуть пред серьезным делом, которое, как ему казалось, предстояло ему назавтра. Он так интересовался этим предстоящим ему делом, что не мог спать и, несмотря на усилившийся от вечерней сырости насморк, в три часа ночи, громко сморкаясь, вышел в большое отделение палатки. Он спросил о том, не ушли ли русские? Ему отвечали, что неприятельские огни всё на тех же местах. Он одобрительно кивнул головой.	3	2	29	
26.08.1812	Август 1812		115	1186	1183	766, 817,818, 819, 820, 821, 825-892, 897-901, 915, 926, 949, 964, 981, 1004, 1021, 1085, 1121, 1127, 1129, 1134, 1135, 1136, 1180, 1195, 1196, 1197, 1215, 1225, 1253, 		Бородинское сражение	Бородинское сражение	И	 26 августа (7 сентября) 1812 года состоялось генеральное сражение при Бородино. С 6 утра до 16 часов вечера наполеоновские войска ожесточенно атаковали, сумели потеснить русские войска, занять ряд первоначальных русских позиций. Однако к вечеру наступательный потенциал французов иссяк, а русская армия так и не была разгромлена и даже не стала отступать на виду у противника. Наполеон был вынужден прекратить сражение. Под покровом ночи Кутузов счел нужным отвести войска с поля боя. За два дня сражения, 24-го и 26-го августа (по ст.ст.), т.е. включая Шевардинский бой, обе противоборствующие армии потеряли порядка 40 тысяч человек убитыми, ранеными и пленными (последних всего только по 1 тысяче с каждой стороны). По плотности огня, упорству обеих сторон и кровопролитности это было самое жестокое сражение эпохи наполеоновских войн. 				
25.08.1812	Август 1812	3235		1187				Кутузов руководит Бородинским сражением	Кутузов руководит Бородинским сражением	Л	Кутузов сидел, понурив седую голову и опустившись тяжелым телом, на покрытой ковром лавке, на том самом месте, на котором утром его видел Пьер. Он не делал никаких распоряжений, а только соглашался или не соглашался на то, что предлагали ему. 'Да, да, сделайте это, - отвечал он на различные предложения. - Да, да, съезди, голубчик, посмотри, - обращался он то к тому, то к другому из приближенных; или: - Нет, не надо, лучше подождем», - говорил он. Он выслушивал привозимые ему донесения, отдавал приказания, когда это требовалось подчиненным; но, выслушивая донесения, он, казалось, не интересовался смыслом слов того, что ему говорили, а что-то другое в выражении лиц, в тоне речи доносивших интересовало его. Долголетним военным опытом он знал и старческим умом понимал, что руководить сотнями тысяч человек, борющихся с смертью, нельзя одному человеку, и знал, что решают участь сраженья не распоряжения главнокомандующего, не место, на котором стоят войска, не количество пушек и убитых людей, а та неуловимая сила, называемая духом войска, и он следил за этой силой и руководил ею, насколько это было в его власти.	3	2	35	
26.08.1812	Август 1812	3236		1188				Ранение князя Андрея	Ранение князя Андрея	Л	Неужели это смерть? - думал князь Андрей, совершенно новым, завистливым взглядом глядя на траву, на полынь и на струйку дыма, вьющуюся от вертящегося черного мячика. - Я не могу, я не хочу умереть, я люблю жизнь, люблю эту траву, землю, воздух...»  - Он думал это и вместе с тем помнил о том, что на него смотрят. - Стыдно, господин офицер! - сказал он адъютанту. - Какой... - он не договорил. В одно и то же время послышался взрыв, свист осколков как бы разбитой рамы, душный запах пороха - и князь Андрей рванулся в сторону и, подняв кверху руку, упал на грудь. Несколько офицеров подбежало к нему. С правой стороны живота расходилось по траве большое пятно крови.	3	2	36	
01.09.1812	Сентябрь 1812	3304		1189				Совет в Филях	Совет в Филях	Л	Отпустив генералов, Кутузов долго сидел, облокотившись на стол, и думал все о том же страшном вопросе: «Когда же, когда же наконец решилось то, что оставлена Москва? Когда было сделано то, что решило вопрос, и кто виноват в этом?'  - Этого, этого я не ждал, - сказал он вошедшему к нему, уже поздно ночью, адъютанту Шнейдеру, - этого я не ждал! Этого я не думал!  - Вам надо отдохнуть, ваша светлость, - сказал Шнейдер.  - Да нет же! Будут же они лошадиное мясо жрать, как турки, - не отвечая, прокричал Кутузов, ударяя пухлым кулаком по столу, - будут и они, только бы...	3	3	4	
1.09.1812	Сентябрь 1812		116	1190	1189	902-904		Совет в Филях 	Совет в Филях 	И	1 (13) сентября 1812 года на военном совете в деревне Фили под Москвой генералы русской армии во главе с М. И. Кутузовым после долгих споров и сомнений приняли решение оставить Москву без нового сражения. 				
01.09.1812	Сентябрь 1812	3306		1191				Отъезд Ростовых из Москвы	Отъезд Ростовых из Москвы	Л	Люди собрались около Наташи и до тех пор не могли поверить тому странному приказанию, которое она передавала, пока сам граф именем своей жены не подтвердил приказания о том, чтобы отдавать все подводы под раненых, а сундуки сносить в кладовые. Поняв приказание, люди с радостью и хлопотливостью принялись за новое дело. Прислуге теперь это не только не казалось странным, но, напротив, казалось, что это не могло быть иначе; точно так же, как за четверть часа перед этим никому не только не казалось странным, что оставляют раненых, а берут вещи, но казалось, что не могло быть иначе.	3	3	6	
01.09.1812	Сентябрь 1812	3319		1192				Оставление Москвы	Оставление Москвы	Л	1-го сентября в ночь отдан приказ Кутузова об отступлении русских войск через Москву на Рязанскую дорогу. Первые войска двинулись в ночь. Войска, шедшие ночью, не торопились и двигались медленно и степенно; но на рассвете двигавшиеся войска, подходя к Дорогомиловскому мосту, увидали впереди себя, на другой стороне, теснящиеся, спешащие по мосту и на той стороне поднимающиеся и запружающие улицы и переулки, и позади себя - напирающие, бесконечные массы войск. И беспричинная поспешность и тревога овладели войсками. Все бросилось вперед к мосту, на мост, в броды и в лодки. Кутузов велел обвезти себя задними улицами на ту сторону Москвы.	3	3	19	
2.09.1812	Сентябрь 1812		117	1193	1192	905, 906, 926, 934,943, 953-956, 963, 964-967, 1084, 1087, 1136, 		Оставление Москвы	Оставление Москвы	И	2 (14-го) сентября 1812 года русская армия без боя оставила Москву. Командующий русским арьергардом генерал Милорадович договорился с командующим французским авангардом маршалом Мюратом о прекращении боевых действий на время прохода армий через Москву, чтобы избежать хаотических столкновений в черте города. Во второй половине дня Наполеон с авангардом Великой армии вместе и некоторыми частями гвардии вошел в Москву. Город оказался покинут жителями, в отдельных местах были замечены первые пожары.    				
2.09.1812	Сентябрь 1812	3320		1194				Наполеон в Москве	Наполеон в Москве	Л	            <p id="p2203">Так пуста была Москва, когда Наполеон, усталый, беспокойный и нахмуренный, ходил взад и вперед у Камерколлежского вала, ожидая того хотя внешнего, но необходимого, по его понятиям, соблюдения приличий, - депутации.</p>       <p id="p2204">В разных углах Москвы только бессмысленно еще шевелились люди, соблюдая старые привычки и не понимая того, что они делали.</p>       <p id="p2205">Когда Наполеону с должной осторожностью было объявлено, что Москва пуста, он сердито взглянул на доносившего об этом и, отвернувшись, продолжал ходить молча.</p> 	3	3	20	
02.09.1812	Сентябрь 1812	3330		1195				Пожар Москвы	Пожар Москвы	Л	Один из людей в темноте ночи, из-за высокого кузова стоявшей у подъезда кареты, заметил другое небольшое зарево пожара. Одно зарево давно уже видно было, и все знали, что это горели Малые Мытищи, зажженные мамоновскими казаками. - А ведь это, братцы, другой пожар, - сказал денщик. Все обратили внимание на зарево. - Да ведь, сказывали, Малые Мытищи мамоновские казаки зажгли. - Они! Нет, это не Мытищи, это дале. - Глянь-ка, точно в Москве. Двое из людей сошли с крыльца, зашли за карету и присели на подножку. - Это левей! Как же, Мытищи вон где, а это вовсе в другой стороне. - Вишь, полыхает, - сказал один, - это, господа, в Москве пожар: либо в Сущевской, либо в Рогожской. Никто не ответил на это замечание. И довольно долго все эти люди молча смотрели на далекое разгоравшееся пламя нового пожара.	3	3	30	
04.09.1812	Сентябрь 1812	3332		1196				Встреча Наташи с князем Андреем	Встреча Наташи с князем Андреем	Л	Князь Андрей собрал все свои силы, чтобы опомниться; он пошевелился, и вдруг в ушах его зазвенело, в глазах помутилось, и он, как человек, окунувшийся в воду, потерял сознание. Когда он очнулся, Наташа, та самая живая Наташа, которую изо всех людей в мире ему более всего хотелось любить той новой, чистой божеской любовью, которая была теперь открыта ему, стояла перед ним на коленях. Он понял, что это была живая, настоящая Наташа, и не удивился, но тихо обрадовался. Наташа, стоя на коленях, испуганно, но прикованно (она не могла двинуться) глядела на него, удерживая рыдания. Лицо ее было бледно и неподвижно. Только в нижней части его трепетало что-то. Князь Андрей облегчительно вздохнул, улыбнулся и протянул руку. - Вы? - сказал он. - Как счастливо! Наташа быстрым, но осторожным движением подвинулась к нему на коленях и, взяв осторожно его руку, нагнулась над ней лицом и стала целовать ее, чуть дотрогиваясь губами. - Простите! - сказала она шепотом, подняв голову и взглядывая на него. - Простите меня! - Я вас люблю, - сказал князь Андрей.	3	3	32	
3.09.1812	Сентябрь 1812		118	1197	1195	980, 988, 999, 1000, 1002, 1011, 1015, 1017, 1028, 1032, 1050, 1051		Пожар Москвы	Пожар Москвы	И	 3 (15) сентября 1812 года основные части наполеоновской армии расквартировались Москве. Днем все заметнее становятся пожары в отдельных частях города. Вечером поднялся сильный сухой ветер и разразилась катастрофа: к ночи огонь охватил весь город.				
26.08.1812	Август 1812	4102		1198				Смерть Элен	Смерть Элен	Л	Кроме того, к вечеру этого дня как будто все соединилось для того, чтобы повергнуть в тревогу и                     беспокойство петербургских жителей: присоединилась еще одна страшная новость. Графиня Елена Безухова                     скоропостижно умерла от этой страшной болезни, которую так приятно было выговаривать. Официально в                     больших обществах все говорили, что графиня Безухова умерла от страшного припадка<a                             href="ref://#ref_t4_id11» class="a addcontent">angine pectorale</a>, но в интимных кружках                     рассказывали подробности о том, как                     <a href="ref://#ref_t4_id12» class="a addcontent">le médecin intime de la Reine d'Espagne</a>                     предписал Элен небольшие дозы какого-то лекарства для произведения известного действия; но как Элен,                     мучимая тем, что старый граф подозревал ее, и тем, что муж, которому она писала (этот несчастный                     развратный Пьер), не отвечал ей, вдруг приняла огромную дозу выписанного ей лекарства и умерла в                     мучениях, прежде чем могли подать помощь. Рассказывали, что князь Василий и старый граф взялись было                     за итальянца; но итальянец показал такие записки от несчастной покойницы, что его тотчас же                     отпустили.	грудной ангины			
02.09.1812	Сентябрь 1812	4102		1199				Недовольство Александра I Кутузовым	Недовольство Александра I Кутузовым	Л	 <p id="p38">Получив это донесение, государь послал с князем Волконским следующий рескрипт Кутузову:</p>       <p id="p39">«Князь Михаил Иларионович! С 29 августа не имею я никаких донесений от вас. Между тем от 1-го сентября получил я через Ярославль, от московского главнокомандующего, печальное известие, что вы решились с армиею оставить Москву. Вы сами можете вообразить действие, какое произвело на меня это известие, а молчание ваше усугубляет мое удивление. Я отправляю с сим генерал-адъютанта князя Волконского, дабы узнать от вас о положении армии и о побудивших вас причинах к столь печальной решимости».</p>	4	1	2	
06.10.1812	Октябрь 1812	4111		1200				Встреча Пьера с Платоном Каратаевым	Встреча Пьера с Платоном Каратаевым	Л	<p id="p300">В балагане, в который поступил Пьер и в котором он пробыл четыре недели, было двадцать три                     человека пленных солдат, три офицера и два чиновника.                 </p>                 <p id="p301">Все они потом как в тумане представлялись Пьеру, но Платон Каратаев остался навсегда в душе                     Пьера самым сильным и дорогим воспоминанием и олицетворением всего русского, доброго и круглого.                     Когда на другой день, на рассвете, Пьер увидал своего соседа, первое впечатление чего-то круглого                     подтвердилось вполне: вся фигура Платона в его подпоясанной веревкою французской шинели, в фуражке и                     лаптях, была круглая, голова была совершенно круглая, спина, грудь, плечи, даже руки, которые он                     носил, как бы всегда собираясь обнять что-то, были круглые; приятная улыбка и большие карие нежные                     глаза были круглые.                 </p>				
09.09.1812	Сентябрь 1812	4112		1201				Пьер в плену	Пьер в плену	Л	<p id="p260">С той минуты, как Пьер увидал это страшное убийство, совершенное людьми, не хотевшими этого делать, в душе его как будто вдруг выдернута была та пружина, на которой все держалось и представлялось живым, и все завалилось в кучу бессмысленного сора. В нем, хотя он и не отдавал себе отчета, уничтожилась вера и в благоустройство мира, и в человеческую, и в свою душу, и в бога. Это состояние было испытываемо Пьером прежде, но никогда с такою силой, как теперь. Прежде, когда на Пьера находили такого рода сомнения, - сомнения эти имели источником собственную вину. И в самой глубине души Пьер тогда чувствовал, что от того отчаяния и тех сомнений было спасение в самом себе. Но теперь он чувствовал, что не его вина была причиной того, что мир завалился в его глазах и остались одни бессмысленные развалины. Он чувствовал, что возвратиться к вере в жизнь - не в его власти.</p>	4	1	12	
